location,time,variable,value,unit_measure,unit_mult,currency,price_base,reference_year,adjustment,transformation,obs_status,conf_status,base_period,decimals,series_key
FRA,1986-Q1,investment,69248.2,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1986-Q2,investment,70308.6,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1986-Q3,investment,70961.4,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1986-Q4,investment,71582.7,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1987-Q1,investment,71764.5,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1987-Q2,investment,73424.5,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1987-Q3,investment,74980.6,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1987-Q4,investment,76424,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1988-Q1,investment,78265,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1988-Q2,investment,79677.2,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1988-Q3,investment,81274.3,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1988-Q4,investment,82543.3,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1989-Q1,investment,84503.5,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1989-Q2,investment,85782.3,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1989-Q3,investment,86772.3,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1989-Q4,investment,88394,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1990-Q1,investment,89611,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1990-Q2,investment,89945.5,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1990-Q3,investment,90445.4,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1990-Q4,investment,90382.1,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1991-Q1,investment,89583.9,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1991-Q2,investment,89975.4,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1991-Q3,investment,89864.4,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1991-Q4,investment,89095.6,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1992-Q1,investment,89461.5,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1992-Q2,investment,88225.6,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1992-Q3,investment,87194.4,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1992-Q4,investment,85907.5,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1993-Q1,investment,84392.8,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1993-Q2,investment,82904.8,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1993-Q3,investment,81823.4,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1993-Q4,investment,81589.3,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1994-Q1,investment,82868.7,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1994-Q2,investment,83641.3,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1994-Q3,investment,84317.3,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1994-Q4,investment,84675.9,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1995-Q1,investment,85460.2,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1995-Q2,investment,85020.6,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1995-Q3,investment,84916.6,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1995-Q4,investment,84888.5,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1996-Q1,investment,85477,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1996-Q2,investment,85205.4,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1996-Q3,investment,85436.4,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1996-Q4,investment,85009.3,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1997-Q1,investment,84161.4,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1997-Q2,investment,85158.7,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1997-Q3,investment,85625.4,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1997-Q4,investment,86989.8,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1998-Q1,investment,88576,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1998-Q2,investment,90260.9,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1998-Q3,investment,91738.3,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1998-Q4,investment,93068,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1999-Q1,investment,95057.4,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1999-Q2,investment,96620.1,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1999-Q3,investment,98899.5,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,1999-Q4,investment,100256.2,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2000-Q1,investment,102571.6,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2000-Q2,investment,103620.8,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2000-Q3,investment,105947,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2000-Q4,investment,105993.8,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2001-Q1,investment,106815.9,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2001-Q2,investment,106324.1,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2001-Q3,investment,106418.8,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2001-Q4,investment,106761.8,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2002-Q1,investment,105214.9,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2002-Q2,investment,105270,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2002-Q3,investment,105679.9,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2002-Q4,investment,106792.6,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2003-Q1,investment,106981.9,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2003-Q2,investment,106823.4,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2003-Q3,investment,109558.5,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2003-Q4,investment,109610.5,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2004-Q1,investment,110220.7,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2004-Q2,investment,111034.6,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2004-Q3,investment,111438.9,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2004-Q4,investment,112896.4,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2005-Q1,investment,113560.6,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2005-Q2,investment,114141.4,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2005-Q3,investment,115850.3,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2005-Q4,investment,116377.1,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2006-Q1,investment,117646.9,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2006-Q2,investment,120384.8,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2006-Q3,investment,120984.7,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2006-Q4,investment,122856.5,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2007-Q1,investment,125326.9,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2007-Q2,investment,126460.8,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2007-Q3,investment,127577.5,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2007-Q4,investment,128081.9,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2008-Q1,investment,130927.1,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2008-Q2,investment,129256,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2008-Q3,investment,128132.9,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2008-Q4,investment,124304.2,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2009-Q1,investment,119168.2,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2009-Q2,investment,116089,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2009-Q3,investment,115003.5,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2009-Q4,investment,115998.4,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2010-Q1,investment,116501.3,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2010-Q2,investment,117497.5,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2010-Q3,investment,119218.2,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2010-Q4,investment,119718.2,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2011-Q1,investment,119888.3,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2011-Q2,investment,120476.3,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2011-Q3,investment,120929.6,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2011-Q4,investment,122217.9,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2012-Q1,investment,121414.7,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2012-Q2,investment,120163.9,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2012-Q3,investment,120624.2,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2012-Q4,investment,119944.5,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2013-Q1,investment,119159.3,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2013-Q2,investment,120042.9,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2013-Q3,investment,120280.4,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2013-Q4,investment,121787.2,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2014-Q1,investment,120222.4,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2014-Q2,investment,120028.7,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2014-Q3,investment,120421.6,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2014-Q4,investment,118701.1,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2015-Q1,investment,119526.2,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2015-Q2,investment,119159.7,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2015-Q3,investment,120259.2,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2015-Q4,investment,122533.3,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2016-Q1,investment,123345.1,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2016-Q2,investment,122674.1,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2016-Q3,investment,123517.4,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2016-Q4,investment,124283,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2017-Q1,investment,126382.3,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2017-Q2,investment,127524.6,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2017-Q3,investment,129394,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2017-Q4,investment,130579.8,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2018-Q1,investment,130666.3,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2018-Q2,investment,131677.1,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2018-Q3,investment,133454.6,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2018-Q4,investment,135285.9,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2019-Q1,investment,136303.2,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2019-Q2,investment,138074.1,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2019-Q3,investment,139766.9,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2019-Q4,investment,139655.2,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2020-Q1,investment,131465.6,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2020-Q2,investment,114416,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2020-Q3,investment,133196.4,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2020-Q4,investment,140422.9,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2021-Q1,investment,141503.5,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2021-Q2,investment,143214.2,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2021-Q3,investment,143105,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2021-Q4,investment,141741.3,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2022-Q1,investment,141582.9,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2022-Q2,investment,141041.8,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2022-Q3,investment,142298.8,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2022-Q4,investment,143317.5,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2023-Q1,investment,143444.8,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2023-Q2,investment,145125.8,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2023-Q3,investment,144966.8,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2023-Q4,investment,143896.4,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2024-Q1,investment,142960.6,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2024-Q2,investment,143505.7,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2024-Q3,investment,142223.5,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2024-Q4,investment,142345.5,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2025-Q1,investment,142701.5,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2025-Q2,investment,143357.3,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2025-Q3,investment,144389.6,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2025-Q4,investment,144556.9,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2026-Q1,investment,143415.8,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
FRA,2026-Q2,investment,143045.8,XDC,6,EUR,L,2020,Y,N,A,F,,1,Q.Y.FRA.S1.S1.P51G._Z._T._Z.XDC.L.N.T0102
