DATAFLOW,FREQ,ADJUSTMENT,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE,REF_YEAR_PRICE,BASE_PER,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2003-Q2,72067,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2003-Q3,72610.7,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2005-Q4,76923.5,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2007-Q2,81311.5,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2007-Q3,81788.6,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2008-Q4,80528.3,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2009-Q1,79650,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2010-Q1,79407.2,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2007-Q4,81709.2,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2011-Q3,83450.8,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2012-Q2,83875.2,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2012-Q3,84147.5,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2012-Q4,83564.5,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2013-Q4,83928.4,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2015-Q2,85340.2,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2017-Q1,88808.4,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2017-Q2,89098.9,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,1998-Q3,64908.3,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,1998-Q4,65520.9,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,1999-Q1,66085,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,1999-Q4,68357.7,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2000-Q1,68368.7,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2000-Q3,70115.8,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2000-Q4,70595.6,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2001-Q1,70384.8,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2004-Q2,73719.7,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2004-Q3,74569,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2016-Q2,86940.6,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2016-Q3,87417.7,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2017-Q4,90091.6,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2018-Q1,90600.6,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2019-Q1,93623.3,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2019-Q4,92587.2,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2020-Q1,91567.5,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,1995-Q1,59214.3,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,1995-Q2,59985.1,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,1995-Q3,60326.2,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,1995-Q4,60824.9,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,1996-Q1,60815,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,1996-Q2,61250.2,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2002-Q2,71598.5,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2003-Q4,72823.7,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2004-Q1,72973.9,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2006-Q3,78470.9,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2006-Q4,79652,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2008-Q1,83416.8,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2008-Q2,83205.3,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2009-Q3,79488.7,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2009-Q4,79688.5,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2010-Q4,82205.3,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2011-Q4,83803.8,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FRA,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2020-Q2,283081.8,2020,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FRA,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2020-Q3,328784.7,2020,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FRA,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2020-Q4,313461.6,2020,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FRA,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2021-Q1,315169.3,2020,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FRA,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2021-Q2,320620.9,2020,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FRA,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2021-Q3,335272,2020,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FRA,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2021-Q4,336105.8,2020,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FRA,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2022-Q1,333659.2,2020,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FRA,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2022-Q2,337683.2,2020,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FRA,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2022-Q3,340026.9,2020,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FRA,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2022-Q4,338788.2,2020,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FRA,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2023-Q1,339772.1,2020,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FRA,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2000-Q1,247665.4,2020,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FRA,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2000-Q3,250869.6,2020,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FRA,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2000-Q4,251177.7,2020,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FRA,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2001-Q1,253724.7,2020,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FRA,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2004-Q2,270253.1,2020,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FRA,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2004-Q3,270092.3,2020,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FRA,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q2,307997,2020,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FRA,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2015-Q3,314001.9,2020,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FRA,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2015-Q4,314029,2020,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FRA,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2016-Q4,320052.6,2020,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,2010-Q3,17624.4,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,2013-Q1,19218.1,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,2014-Q1,18971.4,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1995-Q3,46319.7,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1995-Q4,46801.6,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1996-Q1,47147.4,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1996-Q2,47459.2,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2002-Q2,52782.6,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2003-Q4,54056.5,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2006-Q3,57686.5,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2006-Q4,57668.4,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2008-Q1,58970.9,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2008-Q2,59105,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2018-Q3,17734.7,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2018-Q4,17825.5,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2019-Q2,17900.9,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2022-Q4,67558.6,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2023-Q1,67384.2,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2023-Q2,67568.6,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2023-Q3,67369.2,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2019-Q1,65197.1,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2019-Q4,64977.4,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2020-Q1,62882.4,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2007-Q1,57245.6,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2008-Q3,58622.1,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2009-Q2,59894,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2010-Q2,59873.7,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2010-Q3,60677.7,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2013-Q1,61090.2,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q1,60940.6,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q2,61055,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2015-Q3,61848.1,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2015-Q4,62100.6,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2018-Q2,64592.3,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2024-Q1,68308.3,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2024-Q2,68233.4,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2024-Q3,68618.4,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2024-Q4,69331.3,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2025-Q1,69279.9,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2025-Q2,69592.2,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2025-Q3,69465.6,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2005-Q2,55933.4,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2019-Q3,65030.7,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2007-Q2,57602.4,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2017-Q3,64186.1,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1998-Q2,49032.7,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1999-Q2,49996.6,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1999-Q3,50364.1,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2000-Q2,51340.2,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2001-Q3,52146.7,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2002-Q3,52356.2,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2002-Q4,52847.7,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2003-Q3,54168.7,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2005-Q4,56096.1,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2007-Q3,58070.9,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2008-Q4,59208.5,2015,,F,1,A,6,EUR
